county_fips_code,the_number_of_providers,the_average_supply_level,social_vulnerability_index_svi,cvac_level_of_concern_for_vaccination_rollout,percent_adults_fully_vaccinated_against_covid_19_as_of_6_10_21,estimated_hesitant,estimated_hesitant_or_unsure,estimated_strongly_hesitant,masks_order_code,completeness_pct,metro_status,series_complete_pop_pct,series_complete_yes,series_complete_pop_pct_svi,series_complete_pop_pct_ur_equity,general_gb_order_code,general_gb_order_group,general_or_under_6ft_bans_gatherings_over,stay_at_home_order_code,community_transmission_level,avg_asthma,avg_chd,avg_checkup,avg_copd,avg_smoking,avg_depression,avg_diabetes,avg_ghlth,avg_lpa,avg_mhlth,avg_obesity,avg_sleep
2422,61,1.2295081967213115,0.28,0.5,0.475,160,176,0.0621,1,96.1,1,40.2,19258.0,7.0,7.0,3,0,1,1,0,10.9625,5.2125,66.8625,6.0375,15.25,25.8,8.1125,16.2875,18.9,15.9375,29.4375,30.575
2423,32,0.15625,0.57,0.62,0.452,163,157,0.0623,1,96.1,1,37.4,8377.0,10.0,6.0,3,0,1,1,3,10.866666666666667,7.833333333333333,69.56666666666666,8.4,17.8,25.066666666666666,11.9,19.866666666666667,22.733333333333334,14.5,34.1,29.266666666666666
2424,56,0.32142857142857145,0.79,0.52,0.417,163,157,0.0623,1,96.1,1,33.6,27142.0,14.0,6.0,3,0,1,1,0,10.57,7.265,69.34,8.07,18.86,26.185,11.205,20.155,22.21,15.265,31.37,31.85
2425,19,0.47368421052631576,0.2,0.29,0.456,94,98,0.0517,1,96.1,1,36.1,3950.0,2.0,6.0,3,0,1,1,0,10.075,7.75,71.575,8.025,16.375,25.0,11.45,18.75,22.875,13.825,34.7,31.65
2426,50,0.08,0.64,0.45,0.497,149,129,0.0599,1,96.1,1,41.0,27403.0,11.0,7.0,3,0,1,1,2,10.864285714285714,7.464285714285714,68.33571428571429,8.385714285714286,19.564285714285713,25.62857142857143,11.478571428571428,20.714285714285715,24.864285714285714,15.378571428571428,36.385714285714286,34.05
2427,31,0.6774193548387096,0.93,0.67,0.622,177,195,0.0654,1,96.1,1,48.4,20441.0,15.0,7.0,3,0,1,1,0,11.25,8.34,68.08,9.31,20.9,26.35,12.84,23.59,24.31,16.07,30.57,33.55
2428,24,1.5833333333333333,0.74,0.5,0.476,154,151,0.0606,1,96.1,1,41.4,9314.0,11.0,7.0,3,0,1,1,3,10.514285714285714,9.271428571428572,72.45714285714286,9.657142857142857,17.52857142857143,26.228571428571428,13.5,22.12857142857143,24.47142857142857,14.557142857142857,34.42857142857143,31.9
2429,10,-0.4,0.54,0.55,0.33,177,195,0.0654,1,96.1,0,27.3,3741.0,9.0,1.0,3,0,1,1,3,10.84,8.12,70.2,8.72,18.04,26.06,12.42,20.08,22.5,14.52,31.52,33.44
2430,669,0.3183856502242152,0.49,0.42,0.51,128,114,0.0573,1,96.1,0,40.6,367227.0,7.0,3.0,3,0,1,1,3,10.62906976744186,5.079069767441861,68.94534883720931,5.7936046511627906,17.865116279069767,25.96395348837209,9.669186046511628,17.155232558139534,19.98546511627907,15.571511627906977,31.928488372093025,36.19011627906977
2431,7,-0.2857142857142857,0.09,0.23,0.735,97,73,0.0516,1,96.1,1,65.8,11573.0,4.0,8.0,3,0,1,1,1,9.975,6.95,72.175,6.6,12.15,21.95,10.025,15.625,16.825,11.625,26.3,27.825
2432,117,0.17094017094017094,0.54,0.33,0.582,97,73,0.0516,1,96.1,0,47.2,61005.0,11.0,3.0,3,0,1,1,2,10.224137931034482,6.555172413793104,68.17586206896551,6.810344827586207,16.744827586206895,25.351724137931033,10.124137931034483,18.0,20.144827586206898,13.831034482758621,29.56206896551724,31.813793103448276
2433,6,1.1666666666666667,0.22,0.58,0.352,163,157,0.0623,1,96.1,0,29.5,3559.0,1.0,1.0,3,0,1,1,2,10.62,6.66,69.74,7.4,18.0,27.04,10.28,18.18,22.46,14.62,33.94,33.56
2434,609,0.09688013136288999,0.28,0.38,0.605,92,56,0.0515,1,96.1,0,49.0,402590.0,7.0,3.0,3,0,1,1,2,10.434228187919462,4.50268456375839,67.58657718120806,5.120134228187919,15.00536912751678,26.00738255033557,8.255704697986577,14.590604026845638,18.80738255033557,13.683221476510067,30.471812080536914,33.96912751677852
2435,334,0.12275449101796407,0.48,0.38,0.511,155,153,0.0603,1,96.1,0,41.2,215375.0,7.0,3.0,3,0,1,1,3,11.02095238095238,5.822857142857143,68.24666666666667,6.3914285714285715,16.624761904761904,27.83238095238095,8.925714285714285,17.36857142857143,20.363809523809525,15.598095238095238,31.117142857142856,31.98190476190476
2436,40,0.35,0.46,0.51,0.324,177,195,0.0654,1,96.1,0,26.2,11980.0,5.0,1.0,3,0,1,1,3,11.55,7.991666666666667,70.00833333333334,8.966666666666667,19.25,25.533333333333335,11.833333333333334,21.225,23.316666666666666,15.2,32.59166666666667,35.43333333333333
2437,229,0.16593886462882096,0.33,0.3,0.549,117,89,0.0545,1,96.1,0,45.1,131089.0,7.0,3.0,3,0,1,1,3,10.087755102040816,5.3040816326530615,69.38775510204081,5.673469387755102,14.579591836734695,27.102040816326532,8.66326530612245,15.208163265306123,17.76326530612245,14.022448979591836,33.28775510204082,31.17142857142857
2438,5,1.4,0.18,0.33,0.463,154,151,0.0606,1,96.1,1,38.7,1737.0,2.0,6.0,3,0,1,1,0,10.4,8.3,71.1,8.6,16.6,25.4,12.5,19.3,22.6,13.4,35.5,31.8
2439,37,0.3783783783783784,0.68,0.47,0.549,129,115,0.0582,1,96.1,0,44.9,27265.0,11.0,3.0,3,0,1,1,3,10.325,5.741666666666667,68.63333333333334,6.158333333333333,15.216666666666667,24.433333333333334,9.233333333333333,17.391666666666666,21.908333333333335,14.75,28.833333333333332,32.333333333333336
2440,180,0.34444444444444444,0.45,0.46,0.664,113,86,0.0536,1,96.1,0,55.4,127083.0,8.0,4.0,3,0,1,1,3,10.461764705882352,5.544117647058823,70.02352941176471,6.067647058823529,15.702941176470588,27.126470588235293,8.641176470588235,16.108823529411765,18.655882352941177,15.1,31.844117647058823,28.476470588235294
2441,28,0.10714285714285714,0.51,0.65,0.376,94,98,0.0517,1,96.1,1,32.9,16471.0,10.0,6.0,3,0,1,1,2,11.47,4.68,64.85,5.25,13.02,26.35,7.1,14.38,18.51,16.91,25.44,28.06
2442,196,0.14795918367346939,0.93,0.57,0.541,145,158,0.0588,1,96.1,0,39.3,98701.0,14.0,2.0,3,0,1,1,3,10.833333333333334,6.615555555555556,69.04666666666667,7.397777777777778,18.633333333333333,25.137777777777778,12.106666666666667,25.324444444444445,27.935555555555556,16.455555555555556,36.11555555555555,33.73777777777778
2443,7,0.14285714285714285,0.65,0.39,0.04,229,276,0.0783,1,56.2,1,3.7,603.0,9.0,5.0,0,4,7,2,3,11.55,9.825,80.55,12.0,24.875,28.35,14.3,27.825,34.1,21.175,35.625,44.35
2444,98,0.5408163265306123,0.44,0.14,0.304,192,206,0.0712,1,56.2,0,24.4,29082.0,5.0,1.0,0,4,7,2,2,11.135714285714286,7.328571428571428,77.57142857142857,9.242857142857144,23.92142857142857,28.0,12.485714285714286,23.514285714285716,30.85,19.414285714285715,38.535714285714285,42.05
2445,25,0.76,0.7,0.48,0.321,236,263,0.0796,1,56.2,0,26.8,5753.0,9.0,1.0,0,4,7,2,3,11.6125,9.8375,79.675,12.75,28.1375,29.95,15.1125,30.4625,37.9875,22.7625,44.65,47.275
2446,19,0.5789473684210527,0.66,0.48,0.114,261,329,0.0822,1,56.2,1,9.7,1349.0,9.0,5.0,0,4,7,2,0,11.3,10.466666666666667,80.36666666666666,12.9,26.133333333333333,28.333333333333332,15.366666666666667,29.9,36.7,21.166666666666668,41.03333333333333,40.36666666666667
2447,41,0.07317073170731707,0.33,0.4,0.185,178,187,0.068,1,56.2,0,16.0,3512.0,5.0,1.0,0,4,7,2,3,10.416666666666666,9.15,81.28333333333333,10.483333333333333,22.533333333333335,27.5,13.35,24.2,31.916666666666668,18.516666666666666,37.53333333333333,40.78333333333333
2448,126,0.6349206349206349,0.62,0.35,0.208,233,279,0.0789,1,56.2,0,17.8,16326.0,9.0,1.0,0,4,7,2,2,11.579310344827586,8.758620689655173,79.40344827586208,11.124137931034483,24.362068965517242,29.141379310344828,13.382758620689655,26.56206896551724,31.93103448275862,21.868965517241378,37.86896551724138,42.56896551724138
2449,11,0.18181818181818182,0.52,0.51,0.109,261,329,0.0822,1,56.2,1,9.8,695.0,9.0,5.0,0,4,7,2,2,11.4,10.95,80.55,13.4,27.45,29.6,15.8,30.55,37.4,21.1,42.95,43.0
2450,10,0.0,0.69,0.38,0.209,198,232,0.0723,1,56.2,0,17.6,1497.0,9.0,1.0,0,4,7,2,2,11.7,10.866666666666667,79.5,13.9,29.666666666666668,28.966666666666665,15.766666666666667,32.4,37.46666666666667,22.433333333333334,41.43333333333333,43.36666666666667
2451,11,0.2727272727272727,0.36,0.3,0.026,215,246,0.0755,1,56.2,1,2.5,211.0,5.0,5.0,0,4,7,2,2,10.8,9.05,80.0,11.0,25.25,27.25,14.05,26.25,32.55,19.75,40.55,42.05
2452,48,0.3958333333333333,0.76,0.42,0.272,245,294,0.0801,1,56.2,0,22.9,9697.0,13.0,1.0,0,4,7,2,2,11.675,9.916666666666666,79.93333333333334,12.45,27.566666666666666,28.45,15.908333333333333,30.091666666666665,38.025,21.5,39.69166666666667,45.083333333333336
2453,10,0.4,0.76,0.64,0.401,261,329,0.0822,1,56.2,1,34.8,2720.0,14.0,6.0,0,4,7,2,2,10.75,7.45,78.35,9.0,23.35,26.75,11.8,24.25,31.2,20.65,40.5,43.8
2454,15,0.13333333333333333,0.37,0.43,0.136,229,276,0.0783,1,56.2,1,11.2,1298.0,5.0,5.0,0,4,7,2,3,11.1,9.833333333333334,80.1,12.033333333333333,25.266666666666666,28.933333333333334,14.933333333333334,27.633333333333333,34.56666666666667,20.1,42.53333333333333,42.266666666666666
2455,67,0.3880597014925373,0.56,0.37,0.355,243,291,0.0798,1,56.2,1,29.8,10336.0,9.0,5.0,0,4,7,2,2,11.314285714285715,10.2,81.71428571428571,12.285714285714286,24.242857142857144,27.6,15.185714285714285,27.214285714285715,32.77142857142857,19.571428571428573,41.128571428571426,43.7
2456,24,0.20833333333333334,0.64,0.32,0.21,192,206,0.0712,1,56.2,0,17.6,4087.0,9.0,1.0,0,4,7,2,2,11.08,9.32,79.32,11.42,25.58,27.1,13.9,26.82,33.98,20.1,40.82,41.48
2457,38,0.5263157894736842,0.41,0.34,0.192,178,187,0.068,1,56.2,0,16.4,4719.0,5.0,1.0,0,4,7,2,1,10.8,9.6375,81.25,11.3,24.5375,28.6125,14.7125,26.3375,33.1,19.175,38.2125,42.3
2458,27,0.0,0.28,0.38,0.24,229,276,0.0783,1,56.2,1,19.4,2677.0,5.0,5.0,0,4,7,2,3,10.8,9.0,79.3,11.033333333333333,24.066666666666666,26.966666666666665,13.9,26.766666666666666,33.9,19.566666666666666,37.53333333333333,43.833333333333336
2459,75,0.28,0.41,0.16,0.214,215,246,0.0755,1,56.2,1,17.8,11943.0,5.0,5.0,0,4,7,2,3,10.74090909090909,8.85909090909091,80.22272727272727,10.622727272727273,24.022727272727273,28.722727272727273,13.645454545454545,25.177272727272726,33.09090909090909,19.381818181818183,36.58181818181818,41.58181818181818
2460,33,0.3333333333333333,0.25,0.41,0.165,261,329,0.0822,1,56.2,1,13.7,3913.0,5.0,5.0,0,4,7,2,2,10.716666666666667,9.333333333333334,81.46666666666667,10.983333333333333,23.383333333333333,27.25,14.3,24.883333333333333,30.766666666666666,19.283333333333335,41.96666666666667,42.45
2461,63,0.7142857142857143,0.23,0.08,0.306,192,206,0.0712,1,56.2,0,25.4,14541.0,1.0,1.0,0,4,7,2,2,10.353333333333333,6.773333333333333,79.46,8.053333333333333,20.726666666666667,26.426666666666666,11.46,20.586666666666666,25.94,17.753333333333334,36.43333333333333,38.873333333333335
2462,249,0.4538152610441767,0.57,0.27,0.307,198,232,0.0723,1,56.2,0,26.4,47070.0,9.0,1.0,0,4,7,2,2,11.479245283018868,9.394339622641509,83.32075471698113,10.379245283018868,23.956603773584906,28.635849056603774,14.258490566037736,25.524528301886793,31.69056603773585,19.858490566037737,40.18867924528302,40.81698113207547
2463,15,0.06666666666666667,0.68,0.41,0.318,229,276,0.0783,1,56.2,1,26.2,4167.0,9.0,5.0,0,4,7,2,2,11.12,10.18,80.08,12.38,26.56,29.26,15.18,28.28,34.68,20.56,41.8,42.66
2464,18,-0.2222222222222222,0.61,0.42,0.161,236,263,0.0796,1,56.2,0,13.2,2693.0,9.0,1.0,0,4,7,2,3,11.76,10.52,79.92,13.68,28.66,30.66,15.66,32.06,37.98,22.9,43.54,45.24
2465,59,0.8135593220338984,0.75,0.47,0.312,310,398,0.0903,1,56.2,1,25.9,8302.0,9.0,5.0,0,4,7,2,0,11.944444444444445,10.733333333333333,80.0,14.21111111111111,29.2,31.855555555555554,16.988888888888887,34.24444444444445,40.6,23.355555555555554,46.166666666666664,46.355555555555554
2466,21,0.047619047619047616,0.9,0.59,0.211,310,398,0.0903,1,56.2,1,17.4,3070.0,13.0,5.0,0,4,7,2,2,13.375,13.1625,79.35,17.3625,33.4875,30.9,20.0375,40.35,45.0875,25.4,47.3125,47.0625
2467,51,0.17647058823529413,0.49,0.24,0.063,215,246,0.0755,1,56.2,1,5.7,3207.0,5.0,5.0,0,4,7,2,3,10.927777777777777,9.177777777777777,80.03888888888889,10.922222222222222,24.711111111111112,26.372222222222224,13.811111111111112,26.666666666666668,36.46111111111111,20.4,40.583333333333336,41.61666666666667
2468,35,0.5428571428571428,0.22,0.48,0.092,178,187,0.068,1,56.2,0,7.9,2422.0,1.0,1.0,0,4,7,2,2,10.822222222222223,9.566666666666666,81.38888888888889,11.011111111111111,22.6,26.755555555555556,14.255555555555556,25.3,32.62222222222222,18.977777777777778,41.544444444444444,42.24444444444445
2469,24,0.5416666666666666,0.55,0.52,0.255,233,279,0.0789,1,56.2,1,20.7,5497.0,9.0,5.0,0,4,7,2,2,11.333333333333334,9.6,81.46666666666667,12.033333333333333,25.716666666666665,28.933333333333334,14.983333333333333,28.4,36.983333333333334,20.966666666666665,44.15,43.05
2470,70,0.2571428571428571,0.81,0.48,0.397,245,294,0.0801,1,56.2,1,33.0,19409.0,14.0,6.0,0,4,7,2,2,11.775,10.46875,80.86875,12.825,25.88125,29.14375,15.88125,29.40625,34.91875,21.43125,40.0375,43.71875
2471,25,0.8,0.59,0.52,0.35,192,206,0.0712,1,56.2,0,28.6,7688.0,9.0,1.0,0,4,7,2,0,10.585714285714285,8.67142857142857,80.72857142857143,10.228571428571428,22.642857142857142,27.985714285714284,13.8,24.728571428571428,34.15714285714286,19.571428571428573,40.42857142857143,41.114285714285714
2472,12,0.9166666666666666,0.79,0.53,0.25,310,398,0.0903,1,56.2,1,19.8,4629.0,13.0,5.0,0,4,7,2,3,12.357142857142858,10.371428571428572,78.7,14.214285714285714,29.914285714285715,32.2,16.014285714285716,33.5,38.885714285714286,23.757142857142856,48.457142857142856,48.65714285714286
2473,95,0.2,0.41,0.17,0.15,167,174,0.0653,1,56.2,0,13.2,13976.0,5.0,1.0,0,4,7,2,2,10.975,5.704166666666667,76.6875,7.0,19.383333333333333,27.45,9.108333333333333,19.520833333333332,25.070833333333333,20.241666666666667,37.1875,40.06666666666667
2474,4,2.0,0.47,0.51,0.278,243,291,0.0798,1,56.2,1,22.9,3043.0,5.0,5.0,0,4,7,2,3,11.166666666666666,10.366666666666667,80.86666666666666,12.4,25.0,29.266666666666666,15.266666666666667,28.633333333333333,33.93333333333333,20.166666666666668,42.13333333333333,39.3
2475,10,0.1,0.18,0.23,0.02,192,206,0.0712,1,56.2,1,2.1,368.0,1.0,5.0,0,4,7,2,1,10.875,9.725,80.775,11.5,24.075,27.95,14.725,26.425,31.75,19.375,40.15,40.175
2476,36,0.6944444444444444,0.54,0.4,0.315,243,291,0.0798,1,56.2,1,25.9,6354.0,9.0,5.0,0,4,7,2,3,11.271428571428572,10.2,80.47142857142858,12.5,26.5,28.428571428571427,15.314285714285715,28.114285714285714,33.07142857142857,20.585714285714285,40.44285714285714,42.27142857142857
2477,50,0.3,0.31,0.25,0.068,178,187,0.068,1,56.2,0,6.4,2656.0,5.0,1.0,0,4,7,2,2,10.955555555555556,9.294444444444444,81.38333333333334,10.28888888888889,22.52777777777778,27.82777777777778,14.005555555555556,25.316666666666666,31.92222222222222,18.85,39.044444444444444,39.455555555555556
2478,12,0.75,0.36,0.39,0.358,229,276,0.0783,1,56.2,1,29.9,2081.0,5.0,5.0,0,4,7,2,3,10.9,10.833333333333334,81.26666666666667,12.533333333333333,24.233333333333334,26.766666666666666,15.8,28.866666666666667,34.4,19.666666666666668,41.6,41.56666666666667
2479,12,0.08333333333333333,0.45,0.34,0.079,211,240,0.0747,1,56.2,1,6.9,513.0,5.0,5.0,0,4,7,2,1,10.5,8.75,79.9,10.5,25.3,27.3,13.5,25.05,32.8,19.35,40.75,44.1
2480,7,0.14285714285714285,0.5,0.46,0.251,243,291,0.0798,1,56.2,1,21.2,1751.0,5.0,5.0,0,4,7,2,2,10.9,10.425,81.075,12.475,25.6,28.15,15.625,28.575,34.425,19.825,40.6,41.55
2481,25,0.16,0.57,0.36,0.341,167,174,0.0653,1,56.2,0,28.1,9407.0,9.0,1.0,0,4,7,2,2,10.65,8.625,79.9125,10.575,24.775,28.0125,13.625,25.5125,32.3875,19.725,43.4125,42.35
2482,79,0.21518987341772153,0.04,0.04,0.152,236,263,0.0796,1,56.2,0,13.0,7324.0,1.0,1.0,0,4,7,2,2,10.28,7.58,80.01,8.86,21.0,26.37,11.6,21.19,28.0,17.89,40.04,40.1
2483,109,0.5321100917431193,0.77,0.42,0.212,245,294,0.0801,1,56.2,0,17.8,13060.0,13.0,1.0,0,4,7,2,2,11.594117647058823,9.694117647058823,80.49411764705883,11.8,24.852941176470587,29.33529411764706,15.3,28.305882352941175,35.705882352941174,20.741176470588236,41.48823529411764,44.72941176470588
2484,26,0.34615384615384615,0.58,0.43,0.296,229,276,0.0783,1,56.2,1,25.1,7194.0,9.0,5.0,0,4,7,2,0,10.928571428571429,9.571428571428571,80.42857142857143,11.485714285714286,25.385714285714286,27.37142857142857,14.357142857142858,26.914285714285715,34.1,19.9,37.042857142857144,42.74285714285714
2485,17,0.29411764705882354,0.36,0.51,0.196,261,329,0.0822,1,56.2,1,16.3,1561.0,5.0,5.0,0,4,7,2,2,11.5,10.1,80.7,12.6,25.766666666666666,28.933333333333334,15.0,29.033333333333335,35.233333333333334,20.7,41.03333333333333,42.9
2486,11,0.2727272727272727,0.65,0.48,0.033,261,329,0.0822,1,56.2,1,2.8,387.0,9.0,5.0,0,4,7,2,2,11.35,10.225,80.975,12.775,26.5,28.7,15.5,29.55,35.625,20.9,41.175,44.275
2487,12,0.08333333333333333,0.83,0.47,0.135,243,291,0.0798,1,56.2,1,12.0,1504.0,13.0,5.0,0,4,7,2,0,11.4,10.8,80.8,12.95,25.0,28.125,16.15,29.85,36.8,20.6,44.725,44.75
2488,13,0.7692307692307693,0.49,0.34,0.031,215,246,0.0755,1,56.2,1,2.8,467.0,5.0,5.0,0,4,7,2,3,11.025,9.375,79.65,11.35,26.1,27.6,14.1,26.425,34.7,20.0,39.775,41.35
2489,7,0.14285714285714285,0.37,0.35,0.29,229,276,0.0783,1,56.2,1,25.9,1769.0,5.0,5.0,0,4,7,2,1,10.8,9.766666666666667,82.0,11.166666666666666,22.166666666666668,28.0,14.3,25.733333333333334,31.5,18.233333333333334,40.833333333333336,41.766666666666666
2490,10,1.2,0.22,0.54,0.175,261,329,0.0822,1,56.2,1,14.8,1275.0,1.0,5.0,0,4,7,2,1,10.833333333333334,10.166666666666666,81.43333333333334,12.1,25.0,28.7,15.233333333333333,27.3,34.9,19.666666666666668,42.666666666666664,41.56666666666667
2491,23,0.13043478260869565,0.69,0.4,0.056,229,276,0.0783,1,56.2,1,5.1,1240.0,9.0,5.0,0,4,7,2,2,11.133333333333333,9.316666666666666,79.98333333333333,11.516666666666667,24.25,28.016666666666666,13.85,27.233333333333334,34.05,20.55,38.666666666666664,40.483333333333334
2492,38,1.3421052631578947,0.6,0.45,0.316,233,279,0.0789,1,56.2,0,25.9,10203.0,9.0,1.0,0,4,7,2,2,11.554545454545455,10.218181818181819,79.96363636363637,12.818181818181818,28.227272727272727,30.736363636363638,15.527272727272727,29.990909090909092,35.972727272727276,21.854545454545455,40.36363636363637,45.92727272727273
2493,18,0.3888888888888889,0.75,0.5,0.303,243,291,0.0798,1,56.2,1,25.7,2082.0,9.0,5.0,0,4,7,2,0,11.6,11.266666666666667,80.06666666666666,14.133333333333333,27.766666666666666,30.0,16.5,32.233333333333334,37.6,22.066666666666666,44.266666666666666,42.766666666666666
2494,21,1.0476190476190477,0.48,0.45,0.082,261,329,0.0822,1,56.2,1,7.3,1103.0,5.0,5.0,0,4,7,2,2,11.16,10.48,80.02,12.66,25.98,28.78,15.5,28.56,33.8,20.32,43.24,40.9
2495,3,-0.3333333333333333,0.37,0.44,0.022,211,240,0.0747,1,56.2,0,1.9,112.0,5.0,1.0,0,4,7,2,3,11.7,10.3,79.9,13.1,27.7,30.3,15.4,30.05,35.4,21.7,42.9,44.65
2496,89,0.47191011235955055,0.37,0.21,0.364,211,240,0.0747,1,56.2,0,29.9,24961.0,5.0,1.0,0,4,7,2,2,11.192307692307692,9.180769230769231,80.66923076923077,11.046153846153846,22.834615384615386,29.411538461538463,13.45,25.54230769230769,32.19230769230769,19.46923076923077,40.86538461538461,40.11153846153846
2497,30,1.3,0.64,0.58,0.379,310,398,0.0903,1,56.2,1,31.6,6441.0,10.0,6.0,0,4,7,2,2,11.666666666666666,10.216666666666667,79.21666666666667,13.316666666666666,29.666666666666668,31.133333333333333,15.483333333333333,31.35,39.35,22.733333333333334,43.233333333333334,44.06666666666667
2498,18,-0.4444444444444444,0.57,0.4,0.473,533,517,0.0918,2,97.1,1,41.2,8325.0,11.0,7.0,0,4,7,1,2,9.771428571428572,8.685714285714285,77.6,8.628571428571428,19.65714285714286,20.614285714285714,12.114285714285714,19.97142857142857,28.82857142857143,13.714285714285714,38.48571428571429,32.8
2499,36,0.05555555555555555,0.55,0.28,0.627,531,513,0.0906,2,97.1,1,50.3,7823.0,12.0,8.0,0,4,7,1,2,10.6,7.557142857142857,75.34285714285714,7.828571428571428,20.84285714285714,22.085714285714285,10.814285714285715,19.285714285714285,26.271428571428572,15.728571428571428,36.642857142857146,33.3
2500,61,-0.14754098360655737,0.33,0.17,0.495,583,573,0.1004,2,97.1,1,39.7,17945.0,6.0,6.0,0,4,7,1,2,9.81,7.07,75.52,7.2,17.53,20.8,9.99,17.19,25.98,14.03,35.21,33.18
2501,12,-0.25,0.1,0.1,0.75,531,513,0.0906,2,97.1,1,64.7,9730.0,4.0,8.0,0,4,7,1,1,9.42,7.64,78.26,7.18,16.98,19.68,11.02,16.66,23.9,12.44,38.7,30.74
2502,306,0.00980392156862745,0.33,0.04,0.574,503,486,0.0868,2,97.1,0,45.6,120713.0,7.0,3.0,0,4,7,1,2,10.055555555555555,5.264814814814815,74.81666666666666,5.57962962962963,16.714814814814815,20.405555555555555,8.146296296296295,15.307407407407407,22.401851851851852,14.164814814814815,34.97222222222222,33.12592592592593
2503,12,-0.3333333333333333,0.06,0.21,0.472,572,556,0.0959,2,97.1,1,38.3,4990.0,2.0,6.0,0,4,7,1,2,9.54,6.96,76.2,6.96,18.54,20.58,9.88,16.6,25.88,13.52,35.96,32.56
2504,12,-0.25,0.17,0.16,0.519,531,513,0.0906,2,97.1,1,43.6,6723.0,3.0,7.0,0,4,7,1,2,9.816666666666666,8.2,77.9,7.883333333333333,18.25,20.383333333333333,11.633333333333333,17.916666666666668,25.7,13.35,37.1,31.55
2505,41,0.2682926829268293,0.02,0.06,0.501,505,463,0.0878,2,97.1,0,40.2,20128.0,3.0,3.0,0,4,7,1,2,9.39090909090909,4.990909090909091,74.89090909090909,5.2272727272727275,16.39090909090909,20.9,7.681818181818182,13.463636363636363,22.318181818181817,12.845454545454546,33.30909090909091,31.572727272727274
2506,69,0.0,0.21,0.07,0.528,533,508,0.0918,2,97.1,0,42.2,27305.0,3.0,3.0,0,4,7,1,2,9.872727272727273,6.109090909090909,73.37272727272727,6.336363636363636,17.51818181818182,21.036363636363635,8.872727272727273,15.372727272727273,24.954545454545453,13.863636363636363,33.64545454545455,32.75454545454546
2507,62,-0.04838709677419355,0.54,0.67,0.371,583,573,0.1004,2,97.1,1,26.6,9256.0,9.0,5.0,0,4,7,1,1,10.1125,7.4375,73.4125,7.9375,20.525,21.0125,10.0625,19.45,29.5875,15.2125,35.175,32.0125
2508,76,-0.039473684210526314,0.12,0.05,0.587,543,500,0.0924,2,97.1,0,48.0,27635.0,3.0,3.0,0,4,7,1,1,9.383333333333333,5.791666666666667,75.30833333333334,5.975,18.0,21.133333333333333,8.416666666666666,14.858333333333333,23.625,13.358333333333333,35.208333333333336,32.275
2509,48,0.10416666666666667,0.4,0.23,0.534,572,556,0.0959,2,97.1,1,43.7,7050.0,7.0,7.0,0,4,7,1,2,9.783333333333333,7.316666666666666,76.3,7.433333333333334,18.733333333333334,20.816666666666666,10.283333333333333,17.433333333333334,25.716666666666665,13.816666666666666,35.516666666666666,32.45
2510,580,0.01206896551724138,0.17,0.05,0.746,343,295,0.0699,2,97.1,0,62.9,343986.0,4.0,4.0,0,4,7,1,2,9.731428571428571,4.193333333333333,74.9447619047619,4.158095238095238,12.855238095238095,22.567619047619047,6.40952380952381,11.782857142857143,18.62,12.761904761904763,32.360952380952384,30.727619047619047
2511,62,0.14516129032258066,0.2,0.13,0.447,551,516,0.0928,2,97.1,1,36.9,32442.0,2.0,6.0,0,4,7,1,2,9.585,6.165,74.705,6.37,18.195,20.965,8.745,16.12,25.345,13.735,38.91,32.685
2512,49,-0.061224489795918366,0.06,0.02,0.719,524,483,0.0898,2,97.1,1,61.6,17050.0,4.0,8.0,0,4,7,1,2,9.1,6.888888888888889,79.07777777777778,6.355555555555555,14.811111111111112,19.444444444444443,9.777777777777779,14.61111111111111,22.566666666666666,11.566666666666666,31.666666666666668,30.377777777777776
2513,37,0.0,0.27,0.22,0.371,531,513,0.0906,2,97.1,0,30.9,13354.0,6.0,2.0,0,4,7,1,2,9.983333333333333,6.075,74.48333333333333,6.366666666666667,18.375,21.758333333333333,8.775,15.908333333333333,25.483333333333334,14.891666666666667,33.90833333333333,31.858333333333334
